SISTEMA;TARIFA;CIA;MES;FEE;P1.;P2.;P3.;P4.;P5;P6.
CANARIAS;2.0TD;IGNIS;01/09/2022;2,5 MARE KIT 3;0,3351350 €;0,2718850 €;0,1979430 €;0,0000000 €;0,0000000 €;0,0000000 €
CANARIAS;2.0TD;IGNIS;01/08/2022;2,5 MARE KIT 3;0,3488980 €;0,2942660 €;0,2294460 €;0,0000000 €;0,0000000 €;0,0000000 €
CANARIAS;2.0TD;IGNIS;01/07/2022;2,5 MARE KIT 3;0,3166860 €;0,2586660 €;0,2028450 €;0,0000000 €;0,0000000 €;0,0000000 €
CANARIAS;2.0TD;IGNIS;01/06/2022;2,5 MARE KIT 3;0,3815620 €;0,3266470 €;0,2500890 €;0,0000000 €;0,0000000 €;0,0000000 €
CANARIAS;2.0TD;IGNIS;01/05/2022;2,5 MARE KIT 3;0,3973250 €;0,3375010 €;0,2676350 €;0,0000000 €;0,0000000 €;0,0000000 €
CANARIAS;2.0TD;IGNIS;01/04/2022;2,5 MARE KIT 3;0,3999560 €;0,3374940 €;0,2698730 €;0,0000000 €;0,0000000 €;0,0000000 €
CANARIAS;2.0TD;IGNIS;01/03/2022;2,5 MARE KIT 3;0,5624080 €;0,4579980 €;0,3660740 €;0,0000000 €;0,0000000 €;0,0000000 €
CANARIAS;2.0TD;IGNIS;01/02/2022;2,5 MARE KIT 3;0,4305420 €;0,3333010 €;0,2662890 €;0,0000000 €;0,0000000 €;0,0000000 €
CANARIAS;2.0TD;IGNIS;01/01/2022;2,5 MARE KIT 3;0,4342550 €;0,3385130 €;0,2779580 €;0,0000000 €;0,0000000 €;0,0000000 €
CANARIAS;3.0TD;ACCIONA;01/06/2023;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,1482149 €;0,1391118 €;0,1421468 €
CANARIAS;3.0TD;ACCIONA;01/05/2023;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,1259611 €;0,1172513 €;0,1194214 €
CANARIAS;3.0TD;ACCIONA;01/04/2023;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,1253932 €;0,1166934 €;0,1188415 €
CANARIAS;3.0TD;ACCIONA;01/03/2023;Cierzo;0,0000000 €;0,1698332 €;0,0000000 €;0,1441806 €;0,0000000 €;0,1380270 €
CANARIAS;3.0TD;ACCIONA;01/02/2023;Cierzo;0,0000000 €;0,2225246 €;0,0000000 €;0,1960707 €;0,0000000 €;0,1910166 €
CANARIAS;3.0TD;ACCIONA;01/01/2023;Cierzo;0,0000000 €;0,1457340 €;0,0000000 €;0,1204480 €;0,0000000 €;0,1137914 €
CANARIAS;3.0TD;ACCIONA;01/12/2022;Cierzo;0,0000000 €;0,1786511 €;0,1605138 €;0,0000000 €;0,0000000 €;0,1468948 €
CANARIAS;3.0TD;ACCIONA;01/11/2022;Cierzo;0,0000000 €;0,2010083 €;0,1824763 €;0,0000000 €;0,0000000 €;0,1693786 €
CANARIAS;3.0TD;ACCIONA;01/10/2022;Cierzo;0,2210098 €;0,0000000 €;0,1962249 €;0,0000000 €;0,0000000 €;0,1834536 €
CANARIAS;3.0TD;ACCIONA;01/09/2022;Cierzo;0,2327534 €;0,0000000 €;0,2081786 €;0,0000000 €;0,0000000 €;0,1957837 €
CANARIAS;3.0TD;ACCIONA;01/08/2022;Cierzo;0,2488470 €;0,0000000 €;0,2244881 €;0,0000000 €;0,0000000 €;0,2124804 €
CANARIAS;3.0TD;ACCIONA;01/07/2022;Cierzo;0,2346050 €;0,0000000 €;0,2100550 €;0,0000000 €;0,0000000 €;0,1977047 €
CANARIAS;3.0TD;ACCIONA;01/06/2022;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,2344467 €;0,2237505 €;0,2302886 €
CANARIAS;3.0TD;ACCIONA;01/05/2022;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,2551506 €;0,2440885 €;0,2514313 €
CANARIAS;3.0TD;ACCIONA;01/04/2022;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,2603444 €;0,2491905 €;0,2567351 €
CANARIAS;3.0TD;ACCIONA;01/03/2022;Cierzo;0,0000000 €;0,0000000 €;0,0000000 €;0,3689278 €;0,3558549 €;0,3676196 €
CANARIAS;3.0TD;ACCIONA;01/02/2022;Cierzo;0,0000000 €;0,2983029 €;0,0000000 €;0,2706372 €;0,0000000 €;0,2672461 €
CANARIAS;3.0TD;ACCIONA;01/01/2022;Cierzo;0,0000000 €;0,3001049 €;0,0000000 €;0,2724118 €;0,0000000 €;0,2690583 €
CANARIAS;3.0TD;ACCIONA;01/07/2023;Cierzo;0,1782257 €;0,0000000 €;0,1528665 €;0,0000000 €;0,0000000 €;0,1390660 €
CANARIAS;3.0TD;ACCIONA;01/06/2023;Levante;0,0000000 €;0,0000000 €;0,0000000 €;0,1674999 €;0,1583968 €;0,1614318 €
CANARIAS;3.0TD;ACCIONA;01/05/2023;Levante;0,0000000 €;0,0000000 €;0,0000000 €;0,1452461 €;0,1365363 €;0,1387064 €
CANARIAS;3.0TD;ACCIONA;01/04/2023;Levante;0,0000000 €;0,0000000 €;0,0000000 €;0,1446782 €;0,1359784 €;0,1381265 €
CANARIAS;3.0TD;ACCIONA;01/03/2023;Levante;0,0000000 €;0,1891182 €;0,0000000 €;0,1634656 €;0,0000000 €;0,1573120 €
CANARIAS;3.0TD;ACCIONA;01/02/2023;Levante;0,0000000 €;0,2418096 €;0,0000000 €;0,2153557 €;0,0000000 €;0,2103016 €
CANARIAS;3.0TD;ACCIONA;01/01/2023;Levante;0,0000000 €;0,1650190 €;0,0000000 €;0,1397330 €;0,0000000 €;0,1330764 €
CANARIAS;3.0TD;ACCIONA;01/12/2022;Levante;0,0000000 €;0,1979361 €;0,1797988 €;0,0000000 €;0,0000000 €;0,1661798 €
CANARIAS;3.0TD;ACCIONA;01/11/2022;Levante;0,0000000 €;0,2202933 €;0,2017613 €;0,0000000 €;0,0000000 €;0,1886636 €
CANARIAS;3.0TD;ACCIONA;01/10/2022;Levante;0,2402948 €;0,0000000 €;0,2155099 €;0,0000000 €;0,0000000 €;0,2027386 €
CANARIAS;3.0TD;ACCIONA;01/09/2022;Levante;0,2520384 €;0,0000000 €;0,2274636 €;0,0000000 €;0,0000000 €;0,2150687 €
CANARIAS;3.0TD;ACCIONA;01/08/2022;Levante;0,2681320 €;0,0000000 €;0,2437731 €;0,0000000 €;0,0000000 €;0,2317654 €
CANARIAS;3.0TD;ACCIONA;01/07/2022;Levante;0,2538900 €;0,0000000 €;0,2293400 €;0,0000000 €;0,0000000 €;0,2169897 €
CANARIAS;3.0TD;ACCIONA;01/06/2022;Levante;0,0000000 €;0,0000000 €;0,0000000 €;0,2537317 €;0,2430355 €;0,2495736 €
CANARIAS;3.0TD;ACCIONA;01/05/2022;Levante;0,0000000 €;0,0000000 €;0,0000000 €;0,2744356 €;0,2633735 €;0,2707163 €
CANARIAS;3.0TD;ACCIONA;01/04/2022;Levante;0,0000000 €;0,0000000 €;0,0000000 €;0,2796294 €;0,2684755 €;0,2760201 €
CANARIAS;3.0TD;ACCIONA;01/03/2022;Levante;0,0000000 €;0,0000000 €;0,0000000 €;0,3882128 €;0,3751399 €;0,3869046 €
CANARIAS;3.0TD;ACCIONA;01/02/2022;Levante;0,0000000 €;0,3175879 €;0,0000000 €;0,2899222 €;0,0000000 €;0,2865311 €
CANARIAS;3.0TD;ACCIONA;01/01/2022;Levante;0,0000000 €;0,3193899 €;0,0000000 €;0,2916968 €;0,0000000 €;0,2883433 €
CANARIAS;3.0TD;ACCIONA;01/07/2023;Levante;0,1975107 €;0,0000000 €;0,1721515 €;0,0000000 €;0,0000000 €;0,1583510 €
CANARIAS;3.0TD;ACCIONA;01/06/2023;Levante+;0,0000000 €;0,0000000 €;0,0000000 €;0,1674999 €;0,1583968 €;0,1614318 €
CANARIAS;3.0TD;ACCIONA;01/05/2023;Levante+;0,0000000 €;0,0000000 €;0,0000000 €;0,1452461 €;0,1365363 €;0,1387064 €
CANARIAS;3.0TD;ACCIONA;01/04/2023;Levante+;0,0000000 €;0,0000000 €;0,0000000 €;0,1446782 €;0,1359784 €;0,1381265 €
CANARIAS;3.0TD;ACCIONA;01/03/2023;Levante+;0,0000000 €;0,1891182 €;0,0000000 €;0,1634656 €;0,0000000 €;0,1573120 €
CANARIAS;3.0TD;ACCIONA;01/02/2023;Levante+;0,0000000 €;0,2418096 €;0,0000000 €;0,2153557 €;0,0000000 €;0,2103016 €
CANARIAS;3.0TD;ACCIONA;01/01/2023;Levante+;0,0000000 €;0,1650190 €;0,0000000 €;0,1397330 €;0,0000000 €;0,1330764 €
CANARIAS;3.0TD;ACCIONA;01/12/2022;Levante+;0,0000000 €;0,1979361 €;0,1797988 €;0,0000000 €;0,0000000 €;0,1661798 €
CANARIAS;3.0TD;ACCIONA;01/11/2022;Levante+;0,0000000 €;0,2202933 €;0,2017613 €;0,0000000 €;0,0000000 €;0,1886636 €
CANARIAS;3.0TD;ACCIONA;01/10/2022;Levante+;0,2402948 €;0,0000000 €;0,2155099 €;0,0000000 €;0,0000000 €;0,2027386 €
CANARIAS;3.0TD;ACCIONA;01/09/2022;Levante+;0,2520384 €;0,0000000 €;0,2274636 €;0,0000000 €;0,0000000 €;0,2150687 €
CANARIAS;3.0TD;ACCIONA;01/08/2022;Levante+;0,2681320 €;0,0000000 €;0,2437731 €;0,0000000 €;0,0000000 €;0,2317654 €
CANARIAS;3.0TD;ACCIONA;01/07/2022;Levante+;0,2538900 €;0,0000000 €;0,2293400 €;0,0000000 €;0,0000000 €;0,2169897 €
CANARIAS;3.0TD;ACCIONA;01/06/2022;Levante+;0,0000000 €;0,0000000 €;0,0000000 €;0,2537317 €;0,2430355 €;0,2495736 €
CANARIAS;3.0TD;ACCIONA;01/05/2022;Levante+;0,0000000 €;0,0000000 €;0,0000000 €;0,2744356 €;0,2633735 €;0,2707163 €
CANARIAS;3.0TD;ACCIONA;01/04/2022;Levante+;0,0000000 €;0,0000000 €;0,0000000 €;0,2796294 €;0,2684755 €;0,2760201 €
CANARIAS;3.0TD;ACCIONA;01/03/2022;Levante+;0,0000000 €;0,0000000 €;0,0000000 €;0,3882128 €;0,3751399 €;0,3869046 €
CANARIAS;3.0TD;ACCIONA;01/02/2022;Levante+;0,0000000 €;0,3175879 €;0,0000000 €;0,2899222 €;0,0000000 €;0,2865311 €
CANARIAS;3.0TD;ACCIONA;01/01/2022;Levante+;0,0000000 €;0,3193899 €;0,0000000 €;0,2916968 €;0,0000000 €;0,2883433 €
CANARIAS;3.0TD;ACCIONA;01/07/2023;Levante+;0,1975107 €;0,0000000 €;0,1721515 €;0,0000000 €;0,0000000 €;0,1583510 €
CANARIAS;3.0TD;ACCIONA;01/06/2023;Poniente;0,0000000 €;0,0000000 €;0,0000000 €;0,1573499 €;0,1482468 €;0,1512818 €
CANARIAS;3.0TD;ACCIONA;01/05/2023;Poniente;0,0000000 €;0,0000000 €;0,0000000 €;0,1350961 €;0,1263863 €;0,1285564 €
CANARIAS;3.0TD;ACCIONA;01/04/2023;Poniente;0,0000000 €;0,0000000 €;0,0000000 €;0,1345282 €;0,1258284 €;0,1279765 €
CANARIAS;3.0TD;ACCIONA;01/03/2023;Poniente;0,0000000 €;0,1789682 €;0,0000000 €;0,1533156 €;0,0000000 €;0,1471620 €
CANARIAS;3.0TD;ACCIONA;01/02/2023;Poniente;0,0000000 €;0,2316596 €;0,0000000 €;0,2052057 €;0,0000000 €;0,2001516 €
CANARIAS;3.0TD;ACCIONA;01/01/2023;Poniente;0,0000000 €;0,1548690 €;0,0000000 €;0,1295830 €;0,0000000 €;0,1229264 €
CANARIAS;3.0TD;ACCIONA;01/12/2022;Poniente;0,0000000 €;0,1877861 €;0,1696488 €;0,0000000 €;0,0000000 €;0,1560298 €
CANARIAS;3.0TD;ACCIONA;01/11/2022;Poniente;0,0000000 €;0,2101433 €;0,1916113 €;0,0000000 €;0,0000000 €;0,1785136 €
CANARIAS;3.0TD;ACCIONA;01/10/2022;Poniente;0,2301448 €;0,0000000 €;0,2053599 €;0,0000000 €;0,0000000 €;0,1925886 €
CANARIAS;3.0TD;ACCIONA;01/09/2022;Poniente;0,2418884 €;0,0000000 €;0,2173136 €;0,0000000 €;0,0000000 €;0,2049187 €
CANARIAS;3.0TD;ACCIONA;01/08/2022;Poniente;0,2579820 €;0,0000000 €;0,2336231 €;0,0000000 €;0,0000000 €;0,2216154 €
CANARIAS;3.0TD;ACCIONA;01/07/2022;Poniente;0,2437400 €;0,0000000 €;0,2191900 €;0,0000000 €;0,0000000 €;0,2068397 €
CANARIAS;3.0TD;ACCIONA;01/06/2022;Poniente;0,0000000 €;0,0000000 €;0,0000000 €;0,2435817 €;0,2328855 €;0,2394236 €
CANARIAS;3.0TD;ACCIONA;01/05/2022;Poniente;0,0000000 €;0,0000000 €;0,0000000 €;0,2642856 €;0,2532235 €;0,2605663 €
CANARIAS;3.0TD;ACCIONA;01/04/2022;Poniente;0,0000000 €;0,0000000 €;0,0000000 €;0,2694794 €;0,2583255 €;0,2658701 €
CANARIAS;3.0TD;ACCIONA;01/03/2022;Poniente;0,0000000 €;0,0000000 €;0,0000000 €;0,3780628 €;0,3649899 €;0,3767546 €
CANARIAS;3.0TD;ACCIONA;01/02/2022;Poniente;0,0000000 €;0,3074379 €;0,0000000 €;0,2797722 €;0,0000000 €;0,2763811 €
CANARIAS;3.0TD;ACCIONA;01/01/2022;Poniente;0,0000000 €;0,3092399 €;0,0000000 €;0,2815468 €;0,0000000 €;0,2781933 €
CANARIAS;3.0TD;ACCIONA;01/07/2023;Poniente;0,1873607 €;0,0000000 €;0,1620015 €;0,0000000 €;0,0000000 €;0,1482010 €
CANARIAS;3.0TD;ACCIONA;01/06/2023;Poniente+;0,0000000 €;0,0000000 €;0,0000000 €;0,1573499 €;0,1482468 €;0,1512818 €
CANARIAS;3.0TD;ACCIONA;01/05/2023;Poniente+;0,0000000 €;0,0000000 €;0,0000000 €;0,1350961 €;0,1263863 €;0,1285564 €
CANARIAS;3.0TD;ACCIONA;01/04/2023;Poniente+;0,0000000 €;0,0000000 €;0,0000000 €;0,1345282 €;0,1258284 €;0,1279765 €
CANARIAS;3.0TD;ACCIONA;01/03/2023;Poniente+;0,0000000 €;0,1789682 €;0,0000000 €;0,1533156 €;0,0000000 €;0,1471620 €
CANARIAS;3.0TD;ACCIONA;01/02/2023;Poniente+;0,0000000 €;0,2316596 €;0,0000000 €;0,2052057 €;0,0000000 €;0,2001516 €
CANARIAS;3.0TD;ACCIONA;01/01/2023;Poniente+;0,0000000 €;0,1548690 €;0,0000000 €;0,1295830 €;0,0000000 €;0,1229264 €
CANARIAS;3.0TD;ACCIONA;01/12/2022;Poniente+;0,0000000 €;0,1877861 €;0,1696488 €;0,0000000 €;0,0000000 €;0,1560298 €
CANARIAS;3.0TD;ACCIONA;01/11/2022;Poniente+;0,0000000 €;0,2101433 €;0,1916113 €;0,0000000 €;0,0000000 €;0,1785136 €
CANARIAS;3.0TD;ACCIONA;01/10/2022;Poniente+;0,2301448 €;0,0000000 €;0,2053599 €;0,0000000 €;0,0000000 €;0,1925886 €
CANARIAS;3.0TD;ACCIONA;01/09/2022;Poniente+;0,2418884 €;0,0000000 €;0,2173136 €;0,0000000 €;0,0000000 €;0,2049187 €
CANARIAS;3.0TD;ACCIONA;01/08/2022;Poniente+;0,2579820 €;0,0000000 €;0,2336231 €;0,0000000 €;0,0000000 €;0,2216154 €
CANARIAS;3.0TD;ACCIONA;01/07/2022;Poniente+;0,2437400 €;0,0000000 €;0,2191900 €;0,0000000 €;0,0000000 €;0,2068397 €
CANARIAS;3.0TD;ACCIONA;01/06/2022;Poniente+;0,0000000 €;0,0000000 €;0,0000000 €;0,2435817 €;0,2328855 €;0,2394236 €
CANARIAS;3.0TD;ACCIONA;01/05/2022;Poniente+;0,0000000 €;0,0000000 €;0,0000000 €;0,2642856 €;0,2532235 €;0,2605663 €
CANARIAS;3.0TD;ACCIONA;01/04/2022;Poniente+;0,0000000 €;0,0000000 €;0,0000000 €;0,2694794 €;0,2583255 €;0,2658701 €
CANARIAS;3.0TD;ACCIONA;01/03/2022;Poniente+;0,0000000 €;0,0000000 €;0,0000000 €;0,3780628 €;0,3649899 €;0,3767546 €
CANARIAS;3.0TD;ACCIONA;01/02/2022;Poniente+;0,0000000 €;0,3074379 €;0,0000000 €;0,2797722 €;0,0000000 €;0,2763811 €
CANARIAS;3.0TD;ACCIONA;01/01/2022;Poniente+;0,0000000 €;0,3092399 €;0,0000000 €;0,2815468 €;0,0000000 €;0,2781933 €
CANARIAS;3.0TD;ACCIONA;01/07/2023;Poniente+;0,1873607 €;0,0000000 €;0,1620015 €;0,0000000 €;0,0000000 €;0,1482010 €
CANARIAS;3.0TD;ACCIONA;01/06/2023;Tramontana;0,0000000 €;0,0000000 €;0,0000000 €;0,1502449 €;0,1411418 €;0,1441768 €
CANARIAS;3.0TD;ACCIONA;01/05/2023;Tramontana;0,0000000 €;0,0000000 €;0,0000000 €;0,1279911 €;0,1192813 €;0,1214514 €
CANARIAS;3.0TD;ACCIONA;01/04/2023;Tramontana;0,0000000 €;0,0000000 €;0,0000000 €;0,1274232 €;0,1187234 €;0,1208715 €
CANARIAS;3.0TD;ACCIONA;01/03/2023;Tramontana;0,0000000 €;0,1718632 €;0,0000000 €;0,1462106 €;0,0000000 €;0,1400570 €
CANARIAS;3.0TD;ACCIONA;01/02/2023;Tramontana;0,0000000 €;0,2245546 €;0,0000000 €;0,1981007 €;0,0000000 €;0,1930466 €
CANARIAS;3.0TD;ACCIONA;01/01/2023;Tramontana;0,0000000 €;0,1477640 €;0,0000000 €;0,1224780 €;0,0000000 €;0,1158214 €
CANARIAS;3.0TD;ACCIONA;01/12/2022;Tramontana;0,0000000 €;0,1806811 €;0,1625438 €;0,0000000 €;0,0000000 €;0,1489248 €
CANARIAS;3.0TD;ACCIONA;01/11/2022;Tramontana;0,0000000 €;0,2030383 €;0,1845063 €;0,0000000 €;0,0000000 €;0,1714086 €
CANARIAS;3.0TD;ACCIONA;01/10/2022;Tramontana;0,2230398 €;0,0000000 €;0,1982549 €;0,0000000 €;0,0000000 €;0,1854836 €
CANARIAS;3.0TD;ACCIONA;01/09/2022;Tramontana;0,2347834 €;0,0000000 €;0,2102086 €;0,0000000 €;0,0000000 €;0,1978137 €
CANARIAS;3.0TD;ACCIONA;01/08/2022;Tramontana;0,2508770 €;0,0000000 €;0,2265181 €;0,0000000 €;0,0000000 €;0,2145104 €
CANARIAS;3.0TD;ACCIONA;01/07/2022;Tramontana;0,2366350 €;0,0000000 €;0,2120850 €;0,0000000 €;0,0000000 €;0,1997347 €
CANARIAS;3.0TD;ACCIONA;01/06/2022;Tramontana;0,0000000 €;0,0000000 €;0,0000000 €;0,2364767 €;0,2257805 €;0,2323186 €
CANARIAS;3.0TD;ACCIONA;01/05/2022;Tramontana;0,0000000 €;0,0000000 €;0,0000000 €;0,2571806 €;0,2461185 €;0,2534613 €
CANARIAS;3.0TD;ACCIONA;01/04/2022;Tramontana;0,0000000 €;0,0000000 €;0,0000000 €;0,2623744 €;0,2512205 €;0,2587651 €
CANARIAS;3.0TD;ACCIONA;01/03/2022;Tramontana;0,0000000 €;0,0000000 €;0,0000000 €;0,3709578 €;0,3578849 €;0,3696496 €
CANARIAS;3.0TD;ACCIONA;01/02/2022;Tramontana;0,0000000 €;0,3003329 €;0,0000000 €;0,2726672 €;0,0000000 €;0,2692761 €
CANARIAS;3.0TD;ACCIONA;01/01/2022;Tramontana;0,0000000 €;0,3021349 €;0,0000000 €;0,2744418 €;0,0000000 €;0,2710883 €
CANARIAS;3.0TD;ACCIONA;01/07/2022;Tramontana;0,2366350 €;0,0000000 €;0,2120850 €;0,0000000 €;0,0000000 €;0,1997347 €
CANARIAS;3.0TD;ACCIONA;01/06/2022;Tramontana;0,0000000 €;0,0000000 €;0,0000000 €;0,2364767 €;0,2257805 €;0,2323186 €
CANARIAS;3.0TD;ACCIONA;01/05/2022;Tramontana;0,0000000 €;0,0000000 €;0,0000000 €;0,2571806 €;0,2461185 €;0,2534613 €
CANARIAS;3.0TD;ACCIONA;01/04/2022;Tramontana;0,0000000 €;0,0000000 €;0,0000000 €;0,2623744 €;0,2512205 €;0,2587651 €
CANARIAS;3.0TD;ACCIONA;01/03/2022;Tramontana;0,0000000 €;0,0000000 €;0,0000000 €;0,3709578 €;0,3578849 €;0,3696496 €
CANARIAS;3.0TD;ACCIONA;01/02/2022;Tramontana;0,0000000 €;0,3003329 €;0,0000000 €;0,2726672 €;0,0000000 €;0,2692761 €
CANARIAS;3.0TD;ACCIONA;01/01/2022;Tramontana;0,0000000 €;0,3021349 €;0,0000000 €;0,2744418 €;0,0000000 €;0,2710883 €
CANARIAS;3.0TD;ACCIONA;01/07/2023;Tramontana;0,1802557 €;0,0000000 €;0,1548965 €;0,0000000 €;0,0000000 €;0,1410960 €
CANARIAS;3.0TD;ACCIONA;01/06/2023;Tramontana+;0,0000000 €;0,0000000 €;0,0000000 €;0,1502449 €;0,1411418 €;0,1441768 €
CANARIAS;3.0TD;ACCIONA;01/05/2023;Tramontana+;0,0000000 €;0,0000000 €;0,0000000 €;0,1279911 €;0,1192813 €;0,1214514 €
CANARIAS;3.0TD;ACCIONA;01/04/2023;Tramontana+;0,0000000 €;0,0000000 €;0,0000000 €;0,1274232 €;0,1187234 €;0,1208715 €
CANARIAS;3.0TD;ACCIONA;01/03/2023;Tramontana+;0,0000000 €;0,1718632 €;0,0000000 €;0,1462106 €;0,0000000 €;0,1400570 €
CANARIAS;3.0TD;ACCIONA;01/02/2023;Tramontana+;0,0000000 €;0,2245546 €;0,0000000 €;0,1981007 €;0,0000000 €;0,1930466 €
CANARIAS;3.0TD;ACCIONA;01/01/2023;Tramontana+;0,0000000 €;0,1477640 €;0,0000000 €;0,1224780 €;0,0000000 €;0,1158214 €
CANARIAS;3.0TD;ACCIONA;01/12/2022;Tramontana+;0,0000000 €;0,1806811 €;0,1625438 €;0,0000000 €;0,0000000 €;0,1489248 €
CANARIAS;3.0TD;ACCIONA;01/11/2022;Tramontana+;0,0000000 €;0,2030383 €;0,1845063 €;0,0000000 €;0,0000000 €;0,1714086 €
CANARIAS;3.0TD;ACCIONA;01/10/2022;Tramontana+;0,2230398 €;0,0000000 €;0,1982549 €;0,0000000 €;0,0000000 €;0,1854836 €
CANARIAS;3.0TD;ACCIONA;01/09/2022;Tramontana+;0,2347834 €;0,0000000 €;0,2102086 €;0,0000000 €;0,0000000 €;0,1978137 €
CANARIAS;3.0TD;ACCIONA;01/08/2022;Tramontana+;0,2508770 €;0,0000000 €;0,2265181 €;0,0000000 €;0,0000000 €;0,2145104 €
CANARIAS;3.0TD;ACCIONA;01/07/2022;Tramontana+;0,2366350 €;0,0000000 €;0,2120850 €;0,0000000 €;0,0000000 €;0,1997347 €
CANARIAS;3.0TD;ACCIONA;01/06/2022;Tramontana+;0,0000000 €;0,0000000 €;0,0000000 €;0,2364767 €;0,2257805 €;0,2323186 €
CANARIAS;3.0TD;ACCIONA;01/05/2022;Tramontana+;0,0000000 €;0,0000000 €;0,0000000 €;0,2571806 €;0,2461185 €;0,2534613 €
CANARIAS;3.0TD;ACCIONA;01/04/2022;Tramontana+;0,0000000 €;0,0000000 €;0,0000000 €;0,2623744 €;0,2512205 €;0,2587651 €
CANARIAS;3.0TD;ACCIONA;01/03/2022;Tramontana+;0,0000000 €;0,0000000 €;0,0000000 €;0,3709578 €;0,3578849 €;0,3696496 €
CANARIAS;3.0TD;ACCIONA;01/02/2022;Tramontana+;0,0000000 €;0,3003329 €;0,0000000 €;0,2726672 €;0,0000000 €;0,2692761 €
CANARIAS;3.0TD;ACCIONA;01/01/2022;Tramontana+;0,0000000 €;0,3021349 €;0,0000000 €;0,2744418 €;0,0000000 €;0,2710883 €
CANARIAS;3.0TD;ACCIONA;01/06/2023;Tramontana+;0,0000000 €;0,0000000 €;0,0000000 €;0,1502449 €;0,1411418 €;0,1441768 €
CANARIAS;3.0TD;ACCIONA;01/05/2023;Tramontana+;0,0000000 €;0,0000000 €;0,0000000 €;0,1279911 €;0,1192813 €;0,1214514 €
CANARIAS;3.0TD;ACCIONA;01/04/2023;Tramontana+;0,0000000 €;0,0000000 €;0,0000000 €;0,1274232 €;0,1187234 €;0,1208715 €
CANARIAS;3.0TD;ACCIONA;01/03/2023;Tramontana+;0,0000000 €;0,1718632 €;0,0000000 €;0,1462106 €;0,0000000 €;0,1400570 €
CANARIAS;3.0TD;ACCIONA;01/02/2023;Tramontana+;0,0000000 €;0,2245546 €;0,0000000 €;0,1981007 €;0,0000000 €;0,1930466 €
CANARIAS;3.0TD;ACCIONA;01/01/2023;Tramontana+;0,0000000 €;0,1477640 €;0,0000000 €;0,1224780 €;0,0000000 €;0,1158214 €
CANARIAS;3.0TD;ACCIONA;01/12/2022;Tramontana+;0,0000000 €;0,1806811 €;0,1625438 €;0,0000000 €;0,0000000 €;0,1489248 €
CANARIAS;3.0TD;ACCIONA;01/11/2022;Tramontana+;0,0000000 €;0,2030383 €;0,1845063 €;0,0000000 €;0,0000000 €;0,1714086 €
CANARIAS;3.0TD;ACCIONA;01/10/2022;Tramontana+;0,2230398 €;0,0000000 €;0,1982549 €;0,0000000 €;0,0000000 €;0,1854836 €
CANARIAS;3.0TD;ACCIONA;01/09/2022;Tramontana+;0,2347834 €;0,0000000 €;0,2102086 €;0,0000000 €;0,0000000 €;0,1978137 €
CANARIAS;3.0TD;ACCIONA;01/08/2022;Tramontana+;0,2508770 €;0,0000000 €;0,2265181 €;0,0000000 €;0,0000000 €;0,2145104 €
CANARIAS;3.0TD;ACCIONA;01/07/2022;Tramontana+;0,2366350 €;0,0000000 €;0,2120850 €;0,0000000 €;0,0000000 €;0,1997347 €
CANARIAS;3.0TD;ACCIONA;01/06/2022;Tramontana+;0,0000000 €;0,0000000 €;0,0000000 €;0,2364767 €;0,2257805 €;0,2323186 €
CANARIAS;3.0TD;ACCIONA;01/05/2022;Tramontana+;0,0000000 €;0,0000000 €;0,0000000 €;0,2571806 €;0,2461185 €;0,2534613 €
CANARIAS;3.0TD;ACCIONA;01/04/2022;Tramontana+;0,0000000 €;0,0000000 €;0,0000000 €;0,2623744 €;0,2512205 €;0,2587651 €
CANARIAS;3.0TD;ACCIONA;01/03/2022;Tramontana+;0,0000000 €;0,0000000 €;0,0000000 €;0,3709578 €;0,3578849 €;0,3696496 €
CANARIAS;3.0TD;ACCIONA;01/02/2022;Tramontana+;0,0000000 €;0,3003329 €;0,0000000 €;0,2726672 €;0,0000000 €;0,2692761 €
CANARIAS;3.0TD;ACCIONA;01/01/2022;Tramontana+;0,0000000 €;0,3021349 €;0,0000000 €;0,2744418 €;0,0000000 €;0,2710883 €
CANARIAS;3.0TD;ACCIONA;01/07/2023;Tramontana+;0,1802557 €;0,0000000 €;0,1548965 €;0,0000000 €;0,0000000 €;0,1410960 €
CANARIAS;3.0TD;AEQ;01/06/2023;10,00;0,0000000 €;0,0000000 €;0,0000000 €;0,1801740 €;0,1618310 €;0,1399700 €
CANARIAS;3.0TD;AEQ;01/05/2023;10,00;0,0000000 €;0,0000000 €;0,0000000 €;0,1628490 €;0,1495580 €;0,1213700 €
CANARIAS;3.0TD;AEQ;01/04/2023;10,00;0,0000000 €;0,0000000 €;0,0000000 €;0,1872190 €;0,1740090 €;0,1308480 €
CANARIAS;3.0TD;AEQ;01/03/2023;10,00;0,0000000 €;0,1743500 €;0,0000000 €;0,1462810 €;0,0000000 €;0,1267180 €
CANARIAS;3.0TD;AEQ;01/01/2023;10,00;0,0000000 €;0,2014670 €;0,0000000 €;0,1691450 €;0,0000000 €;0,1216880 €
